"releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"66914459","YouTube","Ted Cruz with Mark Steyn on Hannity - December 21, 2015","2015-12-22 13:35:47Z","http://www.youtube.com/watch?v=nF66bTFDHn8","[]","[Mark Steyn;Ted Cruz]","[]","[]","[]","","","","","12","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"66920115","YouTube","Momentum Will Run Over People Who Wait To Do Well","2015-12-22 15:20:15Z","http://www.youtube.com/watch?v=qEi7hLCYFaI","[momentum]","[]","[]","[]","[]","","","","","10","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"66920121","YouTube","Marco in Berlin, NH: Only Candidate To Strike A Blow To Obamacare | Marco Rubio for President","2015-12-22 16:00:51Z","http://www.youtube.com/watch?v=efFqn3iWnKc","[president;country;campaign;dream;century;campaign trail;blow;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Berlin;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","753","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"66937625","YouTube","I Welcome Their Dislike | Bernie Sanders","2015-12-22 20:03:27Z","http://www.youtube.com/watch?v=ZkSDctzd7_k","[city;mayor;class;caucus;speech;middle class;democratic leadership;democratic caucus;veteran health care;rights;democratic candidate;dislike;billionaire class;class americans;congressperson;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York]","[Taxation;Education;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Voting Systems;Government Housing Services]","","","","","581","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"66937353","YouTube","One Day, Four Town Halls","2015-12-22 20:11:53Z","http://www.youtube.com/watch?v=rj9cv1YsRXs","[people;state;life;campaign;kids;governor;diapers;small businesses;wonderful kids;halls;town halls]","[Jeb Bush]","[]","[Mexico;Venezuela;Washington;Miami;Tallahassee;Caracas;Columba;Guanajuato;Four Town]","[Labor and Employment;Small Businesses;Jobs]","","","","","626","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"66950773","YouTube","Marco Goes On The Record To Discuss Immigration And The 2016 Race | Marco Rubio for President","2015-12-23 00:29:06Z","http://www.youtube.com/watch?v=WcSpVuoEpQ8","[president;country;trail;campaign;dream;century;campaign trail;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio;Greta Van Susteren;Marco Goes]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","745","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"66950767","YouTube","They Should All Grow Up And Start Talking About The Issues That People Really Care About","2015-12-23 00:32:49Z","http://www.youtube.com/watch?v=LN9lmBYvM9Q","[people;issues]","[]","[]","[]","[]","","","","","16","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"66959323","YouTube","'Twas The Night Before Christmas and Liberals Were Smiling...","2015-12-23 11:14:12Z","http://www.youtube.com/watch?v=7E85kHNF0wE","[liberals;night]","[]","[]","[]","[]","","","","","13","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"66964529","YouTube","The #CruzCountry ChristmasTour Visits Nashville, TN","2015-12-23 14:39:49Z","http://www.youtube.com/watch?v=-M4wd1TWKg4","[tn]","[]","[]","[Nashville]","[]","","","","","7","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"66964533","YouTube","The #CruzCountry ChristmasTour Visits Knoxville, TN","2015-12-23 14:40:35Z","http://www.youtube.com/watch?v=F2uOeLWubHY","[tn]","[]","[]","[Knoxville]","[]","","","","","7","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"66964531","YouTube","The #CruzCountry ChristmasTour Visits Little Rock, AK","2015-12-23 14:40:46Z","http://www.youtube.com/watch?v=HvGsaKbKAMQ","[]","[]","[]","[Little Rock]","[]","","","","","8","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"66967129","YouTube","MSNBC Morning Joe 12-23-15","2015-12-23 15:10:14Z","http://www.youtube.com/watch?v=ITUkFdudpJE","[]","[]","[]","[]","[]","","","","","4","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"67662459","YouTube","People Power | Bernie Sanders","2015-12-23 15:59:10Z","http://www.youtube.com/watch?v=lPlKk2omq9w","[city;money;mayor;campaign;caucus;speech;democratic leadership;democratic caucus;filmmaker;democratic candidate;documentary filmmaker;campaign finance system;corrupt campaign finance;corrupt campaign;money in politics;congressperson;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York]","[Taxation;Education;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Election Campaigns;Voting Systems;Government Housing Services]","","","","","568","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"66969567","YouTube","Christmas with Jeb! | Jeb Bush","2015-12-23 16:27:33Z","http://www.youtube.com/watch?v=u_m8IWk-K7c","[people;state;life;businesses;campaign;kids;governor;diapers;small businesses;wonderful kids;baby diapers]","[Jeb Bush]","[]","[Mexico;Venezuela;Washington;Miami;Tallahassee;Caracas;Columba;Guanajuato]","[Labor and Employment;Small Businesses;Jobs]","","","","","602","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"66972441","YouTube","Keith | Hillary Clinton","2015-12-23 17:01:28Z","http://www.youtube.com/watch?v=Fpq39ZEd9kc","[law;lawyer;champion;campaign;women;channel;globe;campaign trail;presidential campaign;rights;campaign launch;human rights;campaign ads;official campaign;forceful champion;campaign launch speech;official campaign launch;first woman senator;opportunities for women]","[Bill Clinton;Hillary Clinton]","[]","[United States;South Carolina;New Hampshire;Iowa;New York;Massachusetts;Arkansas;Illinois;America;Beijing;Wellesley;New Bedford]","[Small Businesses;Education;Terrorism;Climate Change;Colleges;Public Schools;Government Services]","","","","","675","Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"66972447","YouTube","WMUR Reports On Marco's Three Day Swing Through NH | Marco Rubio for President","2015-12-23 17:39:33Z","http://www.youtube.com/watch?v=HwL1cvWiTNQ","[president;country;campaign;dream;century;ideas;campaign trail;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","747","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"66977571","YouTube","Behind the Scenes in New Hampshire!","2015-12-23 18:55:03Z","http://www.youtube.com/watch?v=nZGLSt7yTU0","[daughters;scenes;twin daughters;recent trip]","[]","[]","[New Hampshire]","[]","","","","","37","Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"66979763","YouTube","Hillary Clinton answers a question about bullying | Hillary Clinton","2015-12-23 20:46:56Z","http://www.youtube.com/watch?v=KZO8o8YuBOY","[law;lawyer;champion;campaign;women;channel;globe;campaign trail;presidential campaign;rights;campaign launch;human rights;campaign stop;campaign ads;official campaign;forceful champion;campaign launch speech;official campaign launch;first woman senator]","[Bill Clinton;Hillary Clinton]","[]","[United States;South Carolina;New Hampshire;Iowa;New York;Massachusetts;Arkansas;Illinois;America;Beijing;Wellesley;New Bedford]","[Small Businesses;Education;Terrorism;Climate Change;Colleges;Public Schools;Government Services]","","","","","701","Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"67662471","YouTube","High Deductibles Keep the Doctor Away | Bernie Sanders","2015-12-23 22:47:03Z","http://www.youtube.com/watch?v=lXsNp5Xe-jw","[city;money;mayor;caucus;speech;democratic leadership;democratic caucus;doctor;veteran health care;filmmaker;democratic candidate;documentary filmmaker;money in politics;lot of money;congressperson;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York]","[Taxation;Education;Medical Insurance;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Voting Systems;Government Housing Services]","","","","","562","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"66985175","YouTube","Marco and Jeanette talk to WMUR's Josh McElveen In NH | Marco Rubio for President","2015-12-23 22:56:37Z","http://www.youtube.com/watch?v=tpA0ICS27KY","[president;country;trail;campaign;dream;century;campaign trail;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio;Josh McElveen]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","743","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"66988493","YouTube","Trump Discovers Women Go to Bathroom | Bernie Sanders","2015-12-24 03:02:24Z","http://www.youtube.com/watch?v=lzG9oSNIyGE","[city;mayor;women;caucus;speech;democratic leadership;democratic caucus;veteran health care;rights;bathroom;democratic candidate;documentary filmmaker;political revolution;largest city;congressperson;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York]","[Taxation;Education;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Voting Systems;Government Housing Services]","","","","","558","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"67012961","YouTube","NH1: Steinhauser: Kasich tells NH1 News he's 'unleashing my secret weapon'","2015-12-24 17:42:02Z","http://www.youtube.com/watch?v=HGECCm1aqiI","[trail;presidential candidate;nh1]","[John Kasich;Reese Kasich]","[]","[New Hampshire;Steinhauser]","[]","","","","","40","Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"67015855","YouTube","NH1- Steinhauser: Exclusive Interview with John, Karen, Emma & Reese Kasich","2015-12-24 19:33:57Z","http://www.youtube.com/watch?v=40FoPao6bmw","[trail;presidential candidate;nh1]","[John Kasich;Reese Kasich]","[]","[New Hampshire;Steinhauser]","[]","","","","","40","Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"67018081","YouTube","The True Cost of War | Bernie Sanders","2015-12-24 21:30:45Z","http://www.youtube.com/watch?v=rYrZEhLwepk","[city;housing;war;mayor;caucus;speech;democratic leadership;democratic caucus;veteran health care;true cost;rights;democratic candidate;documentary filmmaker;political revolution;congressperson;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York]","[Taxation;Education;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Voting Systems;Government Housing Services]","","","","","570","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"67017919","YouTube","""Armband"" | Jeb Bush","2015-12-24 21:32:32Z","http://www.youtube.com/watch?v=_vmeFCwEV8A","[people;state;life;businesses;campaign;kids;governor;diapers;small businesses;wonderful kids;baby diapers]","[Jeb Bush]","[]","[Mexico;Venezuela;Washington;Miami;Tallahassee;Caracas;Columba;Guanajuato]","[Labor and Employment;Small Businesses;Jobs]","","","","","600","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"67054015","YouTube","Rand Paul: Moneybomb","2015-12-26 16:34:54Z","http://www.youtube.com/watch?v=oiRZ-OPUstY","[gear;machine;future generations;american dream]","[]","[]","[Washington]","[]","","","","","57","Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"67085435","YouTube","Marco And Jeanette Talk Christmas, Family, And Football With WMUR In NH | Marco Rubio for President","2015-12-27 22:22:38Z","http://www.youtube.com/watch?v=H3W895oaqmg","[family;country;campaign;dream;century;ideas;campaign trail;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio;Josh McElveen]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","750","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"67086075","YouTube","Our Hands (60 seconds)","2015-12-27 23:18:37Z","http://www.youtube.com/watch?v=1xCBGuMRCVY","[school;career;separation;medical school;scholars;candy;twins;siamese;successful separation;young students;gifted hands;first successful separation;reading;reading rooms;pleasure of reading;first successful placement]","[George Bush;Horatio Alger;Omega Alpha;Ben Carson;Candy Carson;Jordan Halpern]","[Library of Congress;New York Times;Kellogg;Costco]","[South Africa;New York;Michigan;Maryland;Cuba;America;District of Columbia;Kellogg;Gooding;Alpha Omega;Detroit;Baltimore]","[Highways;Education;Medical Centers;Careers;Colleges;Universities;High Schools]","","","","","721","Carson, Ben (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Black","1951-09-15","55-64","[Health Care - Physician]","",""
"67086071","YouTube","Our Hands (30 seconds)","2015-12-27 23:18:57Z","http://www.youtube.com/watch?v=sGBbIIxKyyY","[school;career;separation;medical school;scholars;candy;twins;siamese;successful separation;young students;gifted hands;first successful separation;reading;reading rooms;pleasure of reading;first successful placement]","[George Bush;Horatio Alger;Omega Alpha;Ben Carson;Candy Carson;Jordan Halpern]","[Library of Congress;New York Times;Kellogg;Costco]","[South Africa;New York;Michigan;Maryland;Cuba;America;District of Columbia;Kellogg;Gooding;Alpha Omega;Detroit;Baltimore]","[Highways;Education;Medical Centers;Careers;Colleges;Universities;High Schools]","","","","","721","Carson, Ben (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Black","1951-09-15","55-64","[Health Care - Physician]","",""
"67118631","YouTube","Ron Paul Moneybomb Message","2015-12-28 17:27:20Z","http://www.youtube.com/watch?v=Pp56RSfp-aA","[gear;machine;future generations;american dream]","[]","[]","[Washington]","[]","","","","","58","Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"67122245","YouTube","#JebNoFilter: Selfie Training","2015-12-28 19:12:25Z","http://www.youtube.com/watch?v=n6adAGlsODU","[people;state;life;businesses;campaign;kids;governor;diapers;small businesses;wonderful kids;baby diapers]","[Jeb Bush]","[]","[Mexico;Venezuela;Washington;Miami;Tallahassee;Caracas;Columba;Guanajuato]","[Labor and Employment;Small Businesses;Jobs]","","","","","600","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"67125749","YouTube","Working Families | Bernie Sanders","2015-12-28 21:25:21Z","http://www.youtube.com/watch?v=C9LQ4hUmRUU","[city;housing;mayor;caucus;speech;democratic leadership;democratic caucus;veteran health care;rights;filmmaker;democratic candidate;documentary filmmaker;political revolution;largest city;congressperson;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York]","[Taxation;Education;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Voting Systems;Government Housing Services]","","","","","557","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"67125751","YouTube","Social Security | Bernie Sanders","2015-12-28 21:25:22Z","http://www.youtube.com/watch?v=tCQKU3sZo3g","[city;housing;mayor;caucus;speech;democratic leadership;democratic caucus;veteran health care;rights;filmmaker;democratic candidate;documentary filmmaker;political revolution;largest city;congressperson;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York]","[Taxation;Education;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Voting Systems;Government Housing Services;Government Welfare Services]","","","","","535","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"67125753","YouTube","Mari | Bernie Sanders","2015-12-28 21:25:22Z","http://www.youtube.com/watch?v=94yoGhVuOUc","[city;housing;mayor;caucus;speech;candidate;democratic leadership;democratic caucus;veteran health care;filmmaker;democratic candidate;documentary filmmaker;political revolution;largest city;congressperson;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King;Mari Cordes]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York]","[Medicines and Drugs;Taxation;Education;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Voting Systems;Government Housing Services]","","","","","568","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"67125755","YouTube","The Bottom 100 Million | Bernie Sanders","2015-12-28 21:25:22Z","http://www.youtube.com/watch?v=kkyjwqkNIOI","[city;mayor;class;caucus;speech;democratic leadership;democratic caucus;veteran health care;filmmaker;bottom;democratic candidate;documentary filmmaker;richest people;congressperson;richest man;machine mayor;sole congressperson;local machine mayor]","[Bernie Sanders;Martin Luther King]","[President of the United States]","[United States;Iraq;Vermont;Poland;Washington;Chicago;Brooklyn;Keystone;York;The Bottom]","[Taxation;Education;Health Care Reform;Veterans;Careers;Jobs;Organised Labor;Environmental Protection;Community Housing Services;Universities;Voting Rights;Voting Systems;Government Housing Services]","","","","","575","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"67131625","YouTube","Sen. Paul Appears on CNN's The Situation Room","2015-12-29 00:11:53Z","http://www.youtube.com/watch?v=O1TyGB0DfEg","[ground;boots;adequate background checks;isis]","[]","[]","[Washington;Russia;Syria]","[Terrorism]","","","","","272","Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"67139021","YouTube","Marco Tells Fox News How He'd Reverse Obama's Disastrous Foreign Policy | Marco Rubio for President","2015-12-29 02:53:14Z","http://www.youtube.com/watch?v=jH1d_pGI9sU","[president;country;campaign;dream;century;ideas;campaign trail;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;disastrous foreign policy;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio;Shannon Bream]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Las Vegas;West Miami;Dominick]","[Foreign Policy;Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","749","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"67169565","YouTube","We Do Not Need Another President Who Needs On The Job Training","2015-12-29 19:28:29Z","http://www.youtube.com/watch?v=ikdeea7DQpI","[training]","[]","[]","[]","[Employee Training;Jobs;Workplace Learning]","","","","","12","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"67169573","YouTube","In Iowa, Trey Gowdy Offers His Full Support To Marco | Marco Rubio for President","2015-12-29 19:40:53Z","http://www.youtube.com/watch?v=NF4ipJbq4_g","[country;trail;campaign;dream;century;ideas;campaign trail;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio;Trey Gowdy]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","741","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"67171221","YouTube","In Iowa, Trey Gowdy Offers His Full Support To Marco | Marco Rubio for President","2015-12-29 20:12:54Z","http://www.youtube.com/watch?v=hivNJircT2k","[country;trail;campaign;dream;century;ideas;campaign trail;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio;Trey Gowdy]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","741","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"67174353","YouTube","In Iowa, Marco Shares His Vision For A Safer, More Prosperous America | Marco Rubio for President","2015-12-29 20:56:47Z","http://www.youtube.com/watch?v=PX3CdVtA0vk","[president;country;campaign;dream;century;ideas;campaign trail;chance;campaign launch;conservative ideas;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;american century;bold conservative reform]","[Marco Rubio]","[Kmart]","[South Carolina;New Hampshire;Cuba;America;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","747","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"67174351","YouTube","Trey Gowdy: Marco, Like Reagan, Can Communicate Principled Conservatism | Marco Rubio for President","2015-12-29 21:04:49Z","http://www.youtube.com/watch?v=QOCnDikQrjQ","[president;country;campaign;dream;century;ideas;campaign trail;chance;campaign launch;conservative ideas;conservative reforms;bartender;official campaign;campaign launch speech;conservative reform;official campaign launch;american economy;american dream;bold conservative reform]","[Marco Rubio;Trey Gowdy]","[Kmart]","[South Carolina;New Hampshire;Iowa;Cuba;America;Las Vegas;West Miami;Dominick]","[Taxation;Education;National Security;Educational Systems ;Higher Education;Universities;Government Services]","","","","","737","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
